,DATE_m,temp_celsius,Month,ref_temp,Diff,DATE
709,201102,-11.944,2,-5.941,-6.002999999999999,2011
710,201103,-1.595,3,-2.44,0.845,2011
711,201104,5.962999999999999,4,3.424,2.539,2011
712,201105,10.735,5,10.18,0.555,2011
713,201106,17.37,6,14.668,2.7030000000000003,2011
714,201107,20.789,7,17.281,3.508,2011
715,201108,16.828,8,15.604000000000001,1.224,2011
716,201109,13.074000000000002,9,10.595999999999998,2.478,2011
717,201110,7.67,10,5.4879999999999995,2.182,2011
718,201111,4.37,11,0.6459999999999999,3.725,2011
719,201112,2.186,12,-3.2110000000000003,5.398,2011
720,201201,-5.0,1,-5.351,0.35100000000000003,2012
721,201202,-8.161,2,-5.941,-2.22,2012
722,201203,-0.14300000000000002,3,-2.44,2.2969999999999997,2012
723,201204,3.907,4,3.424,0.484,2012
724,201205,11.110999999999999,5,10.18,0.9309999999999999,2012
725,201206,13.610999999999999,6,14.668,-1.057,2012
726,201207,17.903,7,17.281,0.623,2012
727,201208,15.287,8,15.604000000000001,-0.317,2012
728,201209,11.759,9,10.595999999999998,1.163,2012
729,201210,5.86,10,5.4879999999999995,0.37200000000000005,2012
730,201211,3.241,11,0.6459999999999999,2.595,2012
731,201212,-6.631,12,-3.2110000000000003,-3.4189999999999996,2012
732,201301,-5.86,1,-5.351,-0.509,2013
733,201302,-2.6189999999999998,2,-5.941,3.322,2013
734,201303,-6.756,3,-2.44,-4.316,2013
735,201304,2.759,4,3.424,-0.665,2013
736,201305,13.297,5,10.18,3.1180000000000003,2013
737,201306,17.815,6,14.668,3.147,2013
738,201307,18.029,7,17.281,0.748,2013
739,201308,17.025,8,15.604000000000001,1.421,2013
740,201309,11.593,9,10.595999999999998,0.996,2013
741,201310,6.577000000000001,10,5.4879999999999995,1.089,2013
742,201311,3.556,11,0.6459999999999999,2.91,2013
743,201312,1.3619999999999999,12,-3.2110000000000003,4.573,2013
744,201401,-7.5089999999999995,1,-5.351,-2.158,2014
745,201402,-0.377,2,-5.941,5.564,2014
746,201403,1.5230000000000001,3,-2.44,3.964,2014
747,201404,5.611000000000001,4,3.424,2.187,2014
748,201405,10.824000000000002,5,10.18,0.644,2014
749,201406,13.556,6,14.668,-1.112,2014
750,201407,19.982,7,17.281,2.702,2014
751,201408,17.294,8,15.604000000000001,1.69,2014
752,201409,11.889000000000001,9,10.595999999999998,1.2930000000000001,2014
753,201410,5.735,10,5.4879999999999995,0.247,2014
754,201411,2.315,11,0.6459999999999999,1.669,2014
755,201412,-1.147,12,-3.2110000000000003,2.064,2014
756,201501,-1.81,1,-5.351,3.5410000000000004,2015
757,201502,0.11900000000000001,2,-5.941,6.06,2015
758,201503,1.6669999999999998,3,-2.44,4.107,2015
759,201504,5.167000000000001,4,3.424,1.743,2015
760,201505,9.588,5,10.18,-0.5920000000000001,2015
761,201506,13.537,6,14.668,-1.131,2015
762,201507,16.075,7,17.281,-1.205,2015
763,201508,16.703,8,15.604000000000001,1.099,2015
764,201509,12.537,9,10.595999999999998,1.9409999999999998,2015
765,201510,5.178999999999999,10,5.4879999999999995,-0.309,2015
766,201511,4.593,11,0.6459999999999999,3.947,2015
767,201512,2.204,12,-3.2110000000000003,5.416,2015
768,201601,-10.232999999999999,1,-5.351,-4.882,2016
769,201602,-0.441,2,-5.941,5.501,2016
770,201603,0.07200000000000001,3,-2.44,2.512,2016
771,201604,4.648,4,3.424,1.224,2016
772,201605,13.853,5,10.18,3.673,2016
773,201606,15.37,6,14.668,0.703,2016
774,201607,17.419,7,17.281,0.139,2016
775,201608,15.895999999999999,8,15.604000000000001,0.292,2016
776,201609,12.444,9,10.595999999999998,1.848,2016
777,201610,4.498,10,5.4879999999999995,-0.99,2016
778,201611,-0.536,11,0.6459999999999999,-1.182,2016
779,201612,-0.789,12,-3.2110000000000003,2.423,2016
